"id","day","wd","minute10","W"
32361,225,3,105,418.5
32362,225,3,106,461.5
32363,225,3,107,445
32364,225,3,108,421.5
32365,225,3,109,443
32366,225,3,110,425.5
32367,225,3,111,416.5
32368,225,3,112,412.5
32369,225,3,113,449.5
32370,225,3,114,459
32371,225,3,115,430
32372,225,3,116,437
32373,225,3,117,467.5
32374,225,3,118,439
32375,225,3,119,434
32376,225,3,120,429
32377,225,3,121,421.5
32378,225,3,122,419.5
32379,225,3,123,422
32380,225,3,124,411
32381,225,3,125,419
32382,225,3,126,439.5
32383,225,3,127,434.5
32384,225,3,128,453
32385,225,3,129,464.5
32386,225,3,130,455.5
32387,225,3,131,458.5
32388,225,3,132,458.5
32389,225,3,133,464.5
32390,225,3,134,453
32391,225,3,135,431
32392,225,3,136,433
32393,225,3,137,424.5
32394,225,3,138,406.5
32395,225,3,139,400.5
32396,225,3,140,394.5
32397,225,3,141,384.5
32398,225,3,142,372
32399,225,3,143,356.5
32400,225,3,144,346
32401,226,4,1,317.5
32402,226,4,2,307
32403,226,4,3,288.5
32404,226,4,4,281
32405,226,4,5,261.5
32406,226,4,6,254
32407,226,4,7,248.5
32408,226,4,8,246.5
32409,226,4,9,235
32410,226,4,10,231.5
32411,226,4,11,230
32412,226,4,12,229
32413,226,4,13,217
32414,226,4,14,195.5
32415,226,4,15,191
32416,226,4,16,192
32417,226,4,17,190
32418,226,4,18,197.5
32419,226,4,19,198.5
32420,226,4,20,194
32421,226,4,21,197.5
32422,226,4,22,198.5
32423,226,4,23,190.5
32424,226,4,24,193
32425,226,4,25,186.5
32426,226,4,26,184.5
32427,226,4,27,184
32428,226,4,28,189
32429,226,4,29,182.5
32430,226,4,30,189
32431,226,4,31,182
32432,226,4,32,181
32433,226,4,33,179
32434,226,4,34,177
32435,226,4,35,174
32436,226,4,36,186.5
32437,226,4,37,187.5
32438,226,4,38,192.5
32439,226,4,39,200.5
32440,226,4,40,197.5
32441,226,4,41,201
32442,226,4,42,205.5
32443,226,4,43,200
32444,226,4,44,210
32445,226,4,45,217
32446,226,4,46,232.5
32447,226,4,47,237
32448,226,4,48,250
32449,226,4,49,274.5
32450,226,4,50,271
32451,226,4,51,286.5
32452,226,4,52,287.5
32453,226,4,53,310.5
32454,226,4,54,296
32455,226,4,55,308
32456,226,4,56,295
32457,226,4,57,304.5
32458,226,4,58,298.5
32459,226,4,59,314
32460,226,4,60,307
32461,226,4,61,296
32462,226,4,62,314
32463,226,4,63,343.5
32464,226,4,64,340
32465,226,4,65,339
32466,226,4,66,362.5
32467,226,4,67,342
32468,226,4,68,365
32469,226,4,69,361
32470,226,4,70,330
32471,226,4,71,339.5
32472,226,4,72,343
32473,226,4,73,329.5
32474,226,4,74,381
32475,226,4,75,368.5
32476,226,4,76,347.5
32477,226,4,77,316
32478,226,4,78,365
32479,226,4,79,334
32480,226,4,80,363.5
32481,226,4,81,348.5
32482,226,4,82,360
32483,226,4,83,347.5
32484,226,4,84,343.5
32485,226,4,85,328
32486,226,4,86,343.5
32487,226,4,87,358.5
32488,226,4,88,359
32489,226,4,89,337
32490,226,4,90,345
32491,226,4,91,379
32492,226,4,92,340.5
32493,226,4,93,340.5
32494,226,4,94,348
32495,226,4,95,367.5
32496,226,4,96,386
32497,226,4,97,397
32498,226,4,98,375.5
32499,226,4,99,363.5
32500,226,4,100,364
32501,226,4,101,370
32502,226,4,102,396.5
32503,226,4,103,435
32504,226,4,104,438.5
32505,226,4,105,418.5
32506,226,4,106,461.5
32507,226,4,107,445
32508,226,4,108,421.5
32509,226,4,109,443
32510,226,4,110,425.5
32511,226,4,111,416.5
32512,226,4,112,412.5
32513,226,4,113,449.5
32514,226,4,114,459
32515,226,4,115,430
32516,226,4,116,437
32517,226,4,117,467.5
32518,226,4,118,439
32519,226,4,119,434
32520,226,4,120,429
32521,226,4,121,421.5
32522,226,4,122,419.5
32523,226,4,123,422
32524,226,4,124,411
32525,226,4,125,419
32526,226,4,126,439.5
32527,226,4,127,434.5
32528,226,4,128,453
32529,226,4,129,464.5
32530,226,4,130,455.5
32531,226,4,131,458.5
32532,226,4,132,458.5
32533,226,4,133,464.5
32534,226,4,134,453
32535,226,4,135,431
32536,226,4,136,433
32537,226,4,137,424.5
32538,226,4,138,406.5
32539,226,4,139,400.5
32540,226,4,140,394.5
32541,226,4,141,384.5
32542,226,4,142,372
32543,226,4,143,356.5
32544,226,4,144,346
32545,227,5,1,317.5
32546,227,5,2,307
32547,227,5,3,288.5
32548,227,5,4,281
32549,227,5,5,261.5
32550,227,5,6,254
32551,227,5,7,248.5
32552,227,5,8,246.5
32553,227,5,9,235
32554,227,5,10,231.5
32555,227,5,11,230
32556,227,5,12,229
32557,227,5,13,217
32558,227,5,14,195.5
32559,227,5,15,191
32560,227,5,16,192
32561,227,5,17,190
32562,227,5,18,197.5
32563,227,5,19,198.5
32564,227,5,20,194
32565,227,5,21,197.5
32566,227,5,22,198.5
32567,227,5,23,190.5
32568,227,5,24,193
32569,227,5,25,186.5
32570,227,5,26,184.5
32571,227,5,27,184
32572,227,5,28,189
32573,227,5,29,182.5
32574,227,5,30,189
32575,227,5,31,182
32576,227,5,32,181
32577,227,5,33,179
32578,227,5,34,177
32579,227,5,35,174
32580,227,5,36,186.5
32581,227,5,37,187.5
32582,227,5,38,192.5
32583,227,5,39,200.5
32584,227,5,40,197.5
32585,227,5,41,201
32586,227,5,42,205.5
32587,227,5,43,200
32588,227,5,44,210
32589,227,5,45,217
32590,227,5,46,232.5
32591,227,5,47,237
32592,227,5,48,250
32593,227,5,49,274.5
32594,227,5,50,271
32595,227,5,51,286.5
32596,227,5,52,287.5
32597,227,5,53,310.5
32598,227,5,54,296
32599,227,5,55,308
32600,227,5,56,295
32601,227,5,57,304.5
32602,227,5,58,298.5
32603,227,5,59,314
32604,227,5,60,307
32605,227,5,61,296
32606,227,5,62,314
32607,227,5,63,343.5
32608,227,5,64,340
32609,227,5,65,339
32610,227,5,66,362.5
32611,227,5,67,342
32612,227,5,68,365
32613,227,5,69,361
32614,227,5,70,330
32615,227,5,71,339.5
32616,227,5,72,343
32617,227,5,73,329.5
32618,227,5,74,381
32619,227,5,75,368.5
32620,227,5,76,347.5
32621,227,5,77,316
32622,227,5,78,365
32623,227,5,79,334
32624,227,5,80,363.5
32625,227,5,81,348.5
32626,227,5,82,360
32627,227,5,83,347.5
32628,227,5,84,343.5
32629,227,5,85,328
32630,227,5,86,343.5
32631,227,5,87,358.5
32632,227,5,88,359
32633,227,5,89,337
32634,227,5,90,345
32635,227,5,91,379
32636,227,5,92,340.5
32637,227,5,93,340.5
32638,227,5,94,348
32639,227,5,95,367.5
32640,227,5,96,386
32641,227,5,97,397
32642,227,5,98,375.5
32643,227,5,99,363.5
32644,227,5,100,364
32645,227,5,101,370
32646,227,5,102,396.5
32647,227,5,103,435
32648,227,5,104,438.5
32649,227,5,105,418.5
32650,227,5,106,461.5
32651,227,5,107,445
32652,227,5,108,421.5
32653,227,5,109,443
32654,227,5,110,425.5
32655,227,5,111,416.5
32656,227,5,112,412.5
32657,227,5,113,449.5
32658,227,5,114,459
32659,227,5,115,430
32660,227,5,116,437
32661,227,5,117,467.5
32662,227,5,118,439
32663,227,5,119,434
32664,227,5,120,429
32665,227,5,121,421.5
32666,227,5,122,419.5
32667,227,5,123,422
32668,227,5,124,411
32669,227,5,125,419
32670,227,5,126,439.5
32671,227,5,127,434.5
32672,227,5,128,453
32673,227,5,129,464.5
32674,227,5,130,455.5
32675,227,5,131,458.5
32676,227,5,132,458.5
32677,227,5,133,464.5
32678,227,5,134,453
32679,227,5,135,431
32680,227,5,136,433
32681,227,5,137,424.5
32682,227,5,138,406.5
32683,227,5,139,400.5
32684,227,5,140,394.5
32685,227,5,141,384.5
32686,227,5,142,372
32687,227,5,143,356.5
32688,227,5,144,346
32689,228,6,1,330.5
32690,228,6,2,291
32691,228,6,3,296
32692,228,6,4,305
32693,228,6,5,298
32694,228,6,6,287
32695,228,6,7,288
32696,228,6,8,280
32697,228,6,9,263.5
32698,228,6,10,269
32699,228,6,11,243
32700,228,6,12,250.5
32701,228,6,13,239.5
32702,228,6,14,200
32703,228,6,15,205.5
32704,228,6,16,207
32705,228,6,17,210
32706,228,6,18,216.5
32707,228,6,19,209.5
32708,228,6,20,204.5
32709,228,6,21,200.5
32710,228,6,22,200.5
32711,228,6,23,201
32712,228,6,24,202
32713,228,6,25,194
32714,228,6,26,192
32715,228,6,27,186.5
32716,228,6,28,184.5
32717,228,6,29,180.5
32718,228,6,30,181.5
32719,228,6,31,178
32720,228,6,32,176
32721,228,6,33,177
32722,228,6,34,176
32723,228,6,35,174
32724,228,6,36,180.5
32725,228,6,37,183
32726,228,6,38,200.5
32727,228,6,39,188
32728,228,6,40,187
32729,228,6,41,186.5
32730,228,6,42,199.5
32731,228,6,43,185
32732,228,6,44,199.5
32733,228,6,45,203
32734,228,6,46,201
32735,228,6,47,218
32736,228,6,48,253.5
32737,228,6,49,231.5
32738,228,6,50,253
32739,228,6,51,252
32740,228,6,52,294
32741,228,6,53,278
32742,228,6,54,290
32743,228,6,55,310
32744,228,6,56,327
32745,228,6,57,332.5
32746,228,6,58,286.5
32747,228,6,59,305.5
32748,228,6,60,304
32749,228,6,61,325
32750,228,6,62,337
32751,228,6,63,333.5
32752,228,6,64,319
32753,228,6,65,366
32754,228,6,66,360
32755,228,6,67,384
32756,228,6,68,402
32757,228,6,69,415.5
32758,228,6,70,433
32759,228,6,71,430
32760,228,6,72,400
32761,228,6,73,408.5
32762,228,6,74,439.5
32763,228,6,75,453
32764,228,6,76,468.5
32765,228,6,77,461.5
32766,228,6,78,415
32767,228,6,79,412.5
32768,228,6,80,435.5
32769,228,6,81,487.5
32770,228,6,82,463.5
32771,228,6,83,436
32772,228,6,84,464
32773,228,6,85,382.5
32774,228,6,86,392.5
32775,228,6,87,422
32776,228,6,88,408
32777,228,6,89,410.5
32778,228,6,90,383.5
32779,228,6,91,355.5
32780,228,6,92,381.5
32781,228,6,93,383
32782,228,6,94,313
32783,228,6,95,402
32784,228,6,96,373.5
32785,228,6,97,309.5
32786,228,6,98,348
32787,228,6,99,377
32788,228,6,100,405.5
32789,228,6,101,348
32790,228,6,102,386.5
32791,228,6,103,383.5
32792,228,6,104,373
32793,228,6,105,407
32794,228,6,106,395
32795,228,6,107,389.5
32796,228,6,108,403
32797,228,6,109,409
32798,228,6,110,399
32799,228,6,111,392.5
32800,228,6,112,413.5
32801,228,6,113,399
32802,228,6,114,395.5
32803,228,6,115,410
32804,228,6,116,413
32805,228,6,117,426
32806,228,6,118,410.5
32807,228,6,119,413.5
32808,228,6,120,410.5
32809,228,6,121,416
32810,228,6,122,423
32811,228,6,123,399
32812,228,6,124,409.5
32813,228,6,125,408.5
32814,228,6,126,427.5
32815,228,6,127,426.5
32816,228,6,128,404
32817,228,6,129,430.5
32818,228,6,130,445.5
32819,228,6,131,429
32820,228,6,132,415.5
32821,228,6,133,441
32822,228,6,134,418
32823,228,6,135,435
32824,228,6,136,426.5
32825,228,6,137,395.5
32826,228,6,138,398
32827,228,6,139,375.5
32828,228,6,140,370.5
32829,228,6,141,358
32830,228,6,142,350.5
32831,228,6,143,323.5
32832,228,6,144,327.5
32833,229,7,1,330.5
32834,229,7,2,291
32835,229,7,3,296
32836,229,7,4,305
32837,229,7,5,298
32838,229,7,6,287
32839,229,7,7,288
32840,229,7,8,280
32841,229,7,9,263.5
32842,229,7,10,269
32843,229,7,11,243
32844,229,7,12,250.5
32845,229,7,13,239.5
32846,229,7,14,200
32847,229,7,15,205.5
32848,229,7,16,207
32849,229,7,17,210
32850,229,7,18,216.5
32851,229,7,19,209.5
32852,229,7,20,204.5
32853,229,7,21,200.5
32854,229,7,22,200.5
32855,229,7,23,201
32856,229,7,24,202
32857,229,7,25,194
32858,229,7,26,192
32859,229,7,27,186.5
32860,229,7,28,184.5
32861,229,7,29,180.5
32862,229,7,30,181.5
32863,229,7,31,178
32864,229,7,32,176
32865,229,7,33,177
32866,229,7,34,176
32867,229,7,35,174
32868,229,7,36,180.5
32869,229,7,37,183
32870,229,7,38,200.5
32871,229,7,39,188
32872,229,7,40,187
32873,229,7,41,186.5
32874,229,7,42,199.5
32875,229,7,43,185
32876,229,7,44,199.5
32877,229,7,45,203
32878,229,7,46,201
32879,229,7,47,218
32880,229,7,48,253.5
32881,229,7,49,231.5
32882,229,7,50,253
32883,229,7,51,252
32884,229,7,52,294
32885,229,7,53,278
32886,229,7,54,290
32887,229,7,55,310
32888,229,7,56,327
32889,229,7,57,332.5
32890,229,7,58,286.5
32891,229,7,59,305.5
32892,229,7,60,304
32893,229,7,61,325
32894,229,7,62,337
32895,229,7,63,333.5
32896,229,7,64,319
32897,229,7,65,366
32898,229,7,66,360
32899,229,7,67,384
32900,229,7,68,402
32901,229,7,69,415.5
32902,229,7,70,433
32903,229,7,71,430
32904,229,7,72,400
32905,229,7,73,408.5
32906,229,7,74,439.5
32907,229,7,75,453
32908,229,7,76,468.5
32909,229,7,77,461.5
32910,229,7,78,415
32911,229,7,79,412.5
32912,229,7,80,435.5
32913,229,7,81,487.5
32914,229,7,82,463.5
32915,229,7,83,436
32916,229,7,84,464
32917,229,7,85,382.5
32918,229,7,86,392.5
32919,229,7,87,422
32920,229,7,88,408
32921,229,7,89,410.5
32922,229,7,90,383.5
32923,229,7,91,355.5
32924,229,7,92,381.5
32925,229,7,93,383
32926,229,7,94,313
32927,229,7,95,402
32928,229,7,96,373.5
32929,229,7,97,309.5
32930,229,7,98,348
32931,229,7,99,377
32932,229,7,100,405.5
32933,229,7,101,348
32934,229,7,102,386.5
32935,229,7,103,383.5
32936,229,7,104,373
32937,229,7,105,407
32938,229,7,106,395
32939,229,7,107,389.5
32940,229,7,108,403
32941,229,7,109,409
32942,229,7,110,399
32943,229,7,111,392.5
32944,229,7,112,413.5
32945,229,7,113,399
32946,229,7,114,395.5
32947,229,7,115,410
32948,229,7,116,413
32949,229,7,117,426
32950,229,7,118,410.5
32951,229,7,119,413.5
32952,229,7,120,410.5
32953,229,7,121,416
32954,229,7,122,423
32955,229,7,123,399
32956,229,7,124,409.5
32957,229,7,125,408.5
32958,229,7,126,427.5
32959,229,7,127,426.5
32960,229,7,128,404
32961,229,7,129,430.5
32962,229,7,130,445.5
32963,229,7,131,429
32964,229,7,132,415.5
32965,229,7,133,441
32966,229,7,134,418
32967,229,7,135,435
32968,229,7,136,426.5
32969,229,7,137,395.5
32970,229,7,138,398
32971,229,7,139,375.5
32972,229,7,140,370.5
32973,229,7,141,358
32974,229,7,142,350.5
32975,229,7,143,323.5
32976,229,7,144,327.5
32977,230,1,1,317.5
32978,230,1,2,307
32979,230,1,3,288.5
32980,230,1,4,281
32981,230,1,5,261.5
32982,230,1,6,254
32983,230,1,7,248.5
32984,230,1,8,246.5
32985,230,1,9,235
32986,230,1,10,231.5
32987,230,1,11,230
32988,230,1,12,229
32989,230,1,13,217
32990,230,1,14,195.5
32991,230,1,15,191
32992,230,1,16,192
32993,230,1,17,190
32994,230,1,18,197.5
32995,230,1,19,198.5
32996,230,1,20,194
32997,230,1,21,197.5
32998,230,1,22,198.5
32999,230,1,23,190.5
33000,230,1,24,193
33001,230,1,25,186.5
33002,230,1,26,184.5
33003,230,1,27,184
33004,230,1,28,189
33005,230,1,29,182.5
33006,230,1,30,189
33007,230,1,31,182
33008,230,1,32,181
33009,230,1,33,179
33010,230,1,34,177
33011,230,1,35,174
33012,230,1,36,186.5
33013,230,1,37,187.5
33014,230,1,38,192.5
33015,230,1,39,200.5
33016,230,1,40,197.5
33017,230,1,41,201
33018,230,1,42,205.5
33019,230,1,43,200
33020,230,1,44,210
33021,230,1,45,217
33022,230,1,46,232.5
33023,230,1,47,237
33024,230,1,48,250
33025,230,1,49,274.5
33026,230,1,50,271
33027,230,1,51,286.5
33028,230,1,52,287.5
33029,230,1,53,310.5
33030,230,1,54,296
33031,230,1,55,308
33032,230,1,56,295
33033,230,1,57,304.5
33034,230,1,58,298.5
33035,230,1,59,314
33036,230,1,60,307
33037,230,1,61,296
33038,230,1,62,314
33039,230,1,63,343.5
33040,230,1,64,340
33041,230,1,65,339
33042,230,1,66,362.5
33043,230,1,67,342
33044,230,1,68,365
33045,230,1,69,361
33046,230,1,70,330
33047,230,1,71,339.5
33048,230,1,72,343
33049,230,1,73,329.5
33050,230,1,74,381
33051,230,1,75,368.5
33052,230,1,76,347.5
33053,230,1,77,316
33054,230,1,78,365
33055,230,1,79,334
33056,230,1,80,363.5
33057,230,1,81,348.5
33058,230,1,82,360
33059,230,1,83,347.5
33060,230,1,84,343.5
33061,230,1,85,328
33062,230,1,86,343.5
33063,230,1,87,358.5
33064,230,1,88,359
33065,230,1,89,337
33066,230,1,90,345
33067,230,1,91,379
33068,230,1,92,340.5
33069,230,1,93,340.5
33070,230,1,94,348
33071,230,1,95,367.5
33072,230,1,96,386
33073,230,1,97,397
33074,230,1,98,375.5
33075,230,1,99,363.5
33076,230,1,100,364
33077,230,1,101,370
33078,230,1,102,396.5
33079,230,1,103,435
33080,230,1,104,438.5
33081,230,1,105,418.5
33082,230,1,106,461.5
33083,230,1,107,445
33084,230,1,108,421.5
33085,230,1,109,443
33086,230,1,110,425.5
33087,230,1,111,416.5
33088,230,1,112,412.5
33089,230,1,113,449.5
33090,230,1,114,459
33091,230,1,115,430
33092,230,1,116,437
33093,230,1,117,467.5
33094,230,1,118,439
33095,230,1,119,434
33096,230,1,120,429
33097,230,1,121,421.5
33098,230,1,122,419.5
33099,230,1,123,422
33100,230,1,124,411
33101,230,1,125,419
33102,230,1,126,439.5
33103,230,1,127,434.5
33104,230,1,128,453
33105,230,1,129,464.5
33106,230,1,130,455.5
33107,230,1,131,458.5
33108,230,1,132,458.5
33109,230,1,133,464.5
33110,230,1,134,453
33111,230,1,135,431
33112,230,1,136,433
33113,230,1,137,424.5
33114,230,1,138,406.5
33115,230,1,139,400.5
33116,230,1,140,394.5
33117,230,1,141,384.5
33118,230,1,142,372
33119,230,1,143,356.5
33120,230,1,144,346
33121,231,2,1,317.5
33122,231,2,2,307
33123,231,2,3,288.5
33124,231,2,4,281
33125,231,2,5,261.5
33126,231,2,6,254
33127,231,2,7,248.5
33128,231,2,8,246.5
33129,231,2,9,235
33130,231,2,10,231.5
33131,231,2,11,230
33132,231,2,12,229
33133,231,2,13,217
33134,231,2,14,195.5
33135,231,2,15,191
33136,231,2,16,192
33137,231,2,17,190
33138,231,2,18,197.5
33139,231,2,19,198.5
33140,231,2,20,194
33141,231,2,21,197.5
33142,231,2,22,198.5
33143,231,2,23,190.5
33144,231,2,24,193
33145,231,2,25,186.5
33146,231,2,26,184.5
33147,231,2,27,184
33148,231,2,28,189
33149,231,2,29,182.5
33150,231,2,30,189
33151,231,2,31,182
33152,231,2,32,181
33153,231,2,33,179
33154,231,2,34,177
33155,231,2,35,174
33156,231,2,36,186.5
33157,231,2,37,187.5
33158,231,2,38,192.5
33159,231,2,39,200.5
33160,231,2,40,197.5
33161,231,2,41,201
33162,231,2,42,205.5
33163,231,2,43,200
33164,231,2,44,210
33165,231,2,45,217
33166,231,2,46,232.5
33167,231,2,47,237
33168,231,2,48,250
33169,231,2,49,274.5
33170,231,2,50,271
33171,231,2,51,286.5
33172,231,2,52,287.5
33173,231,2,53,310.5
33174,231,2,54,296
33175,231,2,55,308
33176,231,2,56,295
33177,231,2,57,304.5
33178,231,2,58,298.5
33179,231,2,59,314
33180,231,2,60,307
33181,231,2,61,296
33182,231,2,62,314
33183,231,2,63,343.5
33184,231,2,64,340
33185,231,2,65,339
33186,231,2,66,362.5
33187,231,2,67,342
33188,231,2,68,365
33189,231,2,69,361
33190,231,2,70,330
33191,231,2,71,339.5
33192,231,2,72,343
33193,231,2,73,329.5
33194,231,2,74,381
33195,231,2,75,368.5
33196,231,2,76,347.5
33197,231,2,77,316
33198,231,2,78,365
33199,231,2,79,334
33200,231,2,80,363.5
33201,231,2,81,348.5
33202,231,2,82,360
33203,231,2,83,347.5
33204,231,2,84,343.5
33205,231,2,85,328
33206,231,2,86,343.5
33207,231,2,87,358.5
33208,231,2,88,359
33209,231,2,89,337
33210,231,2,90,345
33211,231,2,91,379
33212,231,2,92,340.5
33213,231,2,93,340.5
33214,231,2,94,348
33215,231,2,95,367.5
33216,231,2,96,386
33217,231,2,97,397
33218,231,2,98,375.5
33219,231,2,99,363.5
33220,231,2,100,364
33221,231,2,101,370
33222,231,2,102,396.5
33223,231,2,103,435
33224,231,2,104,438.5
33225,231,2,105,418.5
33226,231,2,106,461.5
33227,231,2,107,445
33228,231,2,108,421.5
33229,231,2,109,443
33230,231,2,110,425.5
33231,231,2,111,416.5
33232,231,2,112,412.5
33233,231,2,113,449.5
33234,231,2,114,459
33235,231,2,115,430
33236,231,2,116,437
33237,231,2,117,467.5
33238,231,2,118,439
33239,231,2,119,434
33240,231,2,120,429
33241,231,2,121,421.5
33242,231,2,122,419.5
33243,231,2,123,422
33244,231,2,124,411
33245,231,2,125,419
33246,231,2,126,439.5
33247,231,2,127,434.5
33248,231,2,128,453
33249,231,2,129,464.5
33250,231,2,130,455.5
33251,231,2,131,458.5
33252,231,2,132,458.5
33253,231,2,133,464.5
33254,231,2,134,453
33255,231,2,135,431
33256,231,2,136,433
33257,231,2,137,424.5
33258,231,2,138,406.5
33259,231,2,139,400.5
33260,231,2,140,394.5
33261,231,2,141,384.5
33262,231,2,142,372
33263,231,2,143,356.5
33264,231,2,144,346
33265,232,3,1,317.5
33266,232,3,2,307
33267,232,3,3,288.5
33268,232,3,4,281
33269,232,3,5,261.5
33270,232,3,6,254
33271,232,3,7,248.5
33272,232,3,8,246.5
33273,232,3,9,235
33274,232,3,10,231.5
33275,232,3,11,230
33276,232,3,12,229
33277,232,3,13,217
33278,232,3,14,195.5
33279,232,3,15,191
33280,232,3,16,192
33281,232,3,17,190
33282,232,3,18,197.5
33283,232,3,19,198.5
33284,232,3,20,194
33285,232,3,21,197.5
33286,232,3,22,198.5
33287,232,3,23,190.5
33288,232,3,24,193
33289,232,3,25,186.5
33290,232,3,26,184.5
33291,232,3,27,184
33292,232,3,28,189
33293,232,3,29,182.5
33294,232,3,30,189
33295,232,3,31,182
33296,232,3,32,181
33297,232,3,33,179
33298,232,3,34,177
33299,232,3,35,174
33300,232,3,36,186.5
33301,232,3,37,187.5
33302,232,3,38,192.5
33303,232,3,39,200.5
33304,232,3,40,197.5
33305,232,3,41,201
33306,232,3,42,205.5
33307,232,3,43,200
33308,232,3,44,210
33309,232,3,45,217
33310,232,3,46,232.5
33311,232,3,47,237
33312,232,3,48,250
33313,232,3,49,274.5
33314,232,3,50,271
33315,232,3,51,286.5
33316,232,3,52,287.5
33317,232,3,53,310.5
33318,232,3,54,296
33319,232,3,55,308
33320,232,3,56,295
33321,232,3,57,304.5
33322,232,3,58,298.5
33323,232,3,59,314
33324,232,3,60,307
33325,232,3,61,296
33326,232,3,62,314
33327,232,3,63,343.5
33328,232,3,64,340
33329,232,3,65,339
33330,232,3,66,362.5
33331,232,3,67,342
33332,232,3,68,365
33333,232,3,69,361
33334,232,3,70,330
33335,232,3,71,339.5
33336,232,3,72,343
33337,232,3,73,329.5
33338,232,3,74,381
33339,232,3,75,368.5
33340,232,3,76,347.5
33341,232,3,77,316
33342,232,3,78,365
33343,232,3,79,334
33344,232,3,80,363.5
33345,232,3,81,348.5
33346,232,3,82,360
33347,232,3,83,347.5
33348,232,3,84,343.5
33349,232,3,85,328
33350,232,3,86,343.5
33351,232,3,87,358.5
33352,232,3,88,359
33353,232,3,89,337
33354,232,3,90,345
33355,232,3,91,379
33356,232,3,92,340.5
33357,232,3,93,340.5
33358,232,3,94,348
33359,232,3,95,367.5
33360,232,3,96,386
33361,232,3,97,397
33362,232,3,98,375.5
33363,232,3,99,363.5
33364,232,3,100,364
33365,232,3,101,370
33366,232,3,102,396.5
33367,232,3,103,435
33368,232,3,104,438.5
33369,232,3,105,418.5
33370,232,3,106,461.5
33371,232,3,107,445
33372,232,3,108,421.5
33373,232,3,109,443
33374,232,3,110,425.5
33375,232,3,111,416.5
33376,232,3,112,412.5
33377,232,3,113,449.5
33378,232,3,114,459
33379,232,3,115,430
33380,232,3,116,437
33381,232,3,117,467.5
33382,232,3,118,439
33383,232,3,119,434
33384,232,3,120,429
33385,232,3,121,421.5
33386,232,3,122,419.5
33387,232,3,123,422
33388,232,3,124,411
33389,232,3,125,419
33390,232,3,126,439.5
33391,232,3,127,434.5
33392,232,3,128,453
33393,232,3,129,464.5
33394,232,3,130,455.5
33395,232,3,131,458.5
33396,232,3,132,458.5
33397,232,3,133,464.5
33398,232,3,134,453
33399,232,3,135,431
33400,232,3,136,433
33401,232,3,137,424.5
33402,232,3,138,406.5
33403,232,3,139,400.5
33404,232,3,140,394.5
33405,232,3,141,384.5
33406,232,3,142,372
33407,232,3,143,356.5
33408,232,3,144,346
33409,233,4,1,317.5
33410,233,4,2,307
33411,233,4,3,288.5
33412,233,4,4,281
33413,233,4,5,261.5
33414,233,4,6,254
33415,233,4,7,248.5
33416,233,4,8,246.5
33417,233,4,9,235
33418,233,4,10,231.5
33419,233,4,11,230
33420,233,4,12,229
33421,233,4,13,217
33422,233,4,14,195.5
33423,233,4,15,191
33424,233,4,16,192
33425,233,4,17,190
33426,233,4,18,197.5
33427,233,4,19,198.5
33428,233,4,20,194
33429,233,4,21,197.5
33430,233,4,22,198.5
33431,233,4,23,190.5
33432,233,4,24,193
33433,233,4,25,186.5
33434,233,4,26,184.5
33435,233,4,27,184
33436,233,4,28,189
33437,233,4,29,182.5
33438,233,4,30,189
33439,233,4,31,182
33440,233,4,32,181
33441,233,4,33,179
33442,233,4,34,177
33443,233,4,35,174
33444,233,4,36,186.5
33445,233,4,37,187.5
33446,233,4,38,192.5
33447,233,4,39,200.5
33448,233,4,40,197.5
33449,233,4,41,201
33450,233,4,42,205.5
33451,233,4,43,200
33452,233,4,44,210
33453,233,4,45,217
33454,233,4,46,232.5
33455,233,4,47,237
33456,233,4,48,250
33457,233,4,49,274.5
33458,233,4,50,271
33459,233,4,51,286.5
33460,233,4,52,287.5
33461,233,4,53,310.5
33462,233,4,54,296
33463,233,4,55,308
33464,233,4,56,295
33465,233,4,57,304.5
33466,233,4,58,298.5
33467,233,4,59,314
33468,233,4,60,307
33469,233,4,61,296
33470,233,4,62,314
33471,233,4,63,343.5
33472,233,4,64,340
33473,233,4,65,339
33474,233,4,66,362.5
33475,233,4,67,342
33476,233,4,68,365
33477,233,4,69,361
33478,233,4,70,330
33479,233,4,71,339.5
33480,233,4,72,343
33481,233,4,73,329.5
33482,233,4,74,381
33483,233,4,75,368.5
33484,233,4,76,347.5
33485,233,4,77,316
33486,233,4,78,365
33487,233,4,79,334
33488,233,4,80,363.5
33489,233,4,81,348.5
33490,233,4,82,360
33491,233,4,83,347.5
33492,233,4,84,343.5
33493,233,4,85,328
33494,233,4,86,343.5
33495,233,4,87,358.5
33496,233,4,88,359
33497,233,4,89,337
33498,233,4,90,345
33499,233,4,91,379
33500,233,4,92,340.5
33501,233,4,93,340.5
33502,233,4,94,348
33503,233,4,95,367.5
33504,233,4,96,386
33505,233,4,97,397
33506,233,4,98,375.5
33507,233,4,99,363.5
33508,233,4,100,364
33509,233,4,101,370
33510,233,4,102,396.5
33511,233,4,103,435
33512,233,4,104,438.5
33513,233,4,105,418.5
33514,233,4,106,461.5
33515,233,4,107,445
33516,233,4,108,421.5
33517,233,4,109,443
33518,233,4,110,425.5
33519,233,4,111,416.5
33520,233,4,112,412.5
33521,233,4,113,449.5
33522,233,4,114,459
33523,233,4,115,430
33524,233,4,116,437
33525,233,4,117,467.5
33526,233,4,118,439
33527,233,4,119,434
33528,233,4,120,429
33529,233,4,121,421.5
